0.8,1.2,15,0.772,1.0
0.8,1.2,15,0.772,0.8
0.8,1.2,15,0.772,0.6
0.8,1.2,15,0.772,0.4
0.8,1.2,15,0.772,0.2
0.8,2.5,15,0.772,1.0
0.8,2.5,15,0.772,0.8
0.8,2.5,15,0.772,0.6
0.8,2.5,15,0.772,0.4
0.8,2.5,15,0.772,0.2
1.7,1.2,30,0.772,1.0
1.7,1.2,30,0.772,0.8
1.7,1.2,30,0.772,0.6
1.7,1.2,30,0.772,0.4
1.7,1.2,30,0.772,0.2
1.7,2.5,30,0.772,1.0
1.7,2.5,30,0.772,0.8
1.7,2.5,30,0.772,0.6
1.7,2.5,30,0.772,0.4
1.7,2.5,30,0.772,0.2
